Phase 5 Training Started: Sun Nov  9 19:45:33 2025
Model: EfficientNet-B3
Target: Beat 0.82 AUC

[1762713482] Epoch 4 | Batch 2500/6541 | Loss 0.0979
[1762713535] Epoch 4 | Batch 2600/6541 | Loss 0.0762
[1762713584] Epoch 4 | Batch 2700/6541 | Loss 0.0363
[1762713635] Epoch 4 | Batch 2800/6541 | Loss 0.0900
[1762713687] Epoch 4 | Batch 2900/6541 | Loss 0.0917
[1762713737] Epoch 4 | Batch 3000/6541 | Loss 0.0840
[1762713788] Epoch 4 | Batch 3100/6541 | Loss 0.0673
[1762713838] Epoch 4 | Batch 3200/6541 | Loss 0.0604
[1762713891] Epoch 4 | Batch 3300/6541 | Loss 0.0615
[1762713942] Epoch 4 | Batch 3400/6541 | Loss 0.1181
[1762713993] Epoch 4 | Batch 3500/6541 | Loss 0.0734
[1762714044] Epoch 4 | Batch 3600/6541 | Loss 0.0576
[1762714095] Epoch 4 | Batch 3700/6541 | Loss 0.1675
[1762714146] Epoch 4 | Batch 3800/6541 | Loss 0.0319
[1762714195] Epoch 4 | Batch 3900/6541 | Loss 0.0528
[1762714246] Epoch 4 | Batch 4000/6541 | Loss 0.1215
[1762714299] Epoch 4 | Batch 4100/6541 | Loss 0.0508
[1762714350] Epoch 4 | Batch 4200/6541 | Loss 0.0426
[1762714404] Epoch 4 | Batch 4300/6541 | Loss 0.0603
[1762714455] Epoch 4 | Batch 4400/6541 | Loss 0.0423
[1762714508] Epoch 4 | Batch 4500/6541 | Loss 0.0220
[1762714560] Epoch 4 | Batch 4600/6541 | Loss 0.0902
[1762714612] Epoch 4 | Batch 4700/6541 | Loss 0.0762
[1762714665] Epoch 4 | Batch 4800/6541 | Loss 0.1735
[1762714716] Epoch 4 | Batch 4900/6541 | Loss 0.0914
[1762714767] Epoch 4 | Batch 5000/6541 | Loss 0.0296
[1762714818] Epoch 4 | Batch 5100/6541 | Loss 0.0552
[1762714869] Epoch 4 | Batch 5200/6541 | Loss 0.0625
[1762714919] Epoch 4 | Batch 5300/6541 | Loss 0.0566
[1762714968] Epoch 4 | Batch 5400/6541 | Loss 0.0345
[1762715019] Epoch 4 | Batch 5500/6541 | Loss 0.0748
[1762715071] Epoch 4 | Batch 5600/6541 | Loss 0.0566
[1762715121] Epoch 4 | Batch 5700/6541 | Loss 0.0326
[1762715167] Epoch 4 | Batch 5800/6541 | Loss 0.0872
[1762715212] Epoch 4 | Batch 5900/6541 | Loss 0.0358
[1762715258] Epoch 4 | Batch 6000/6541 | Loss 0.0315
[1762715304] Epoch 4 | Batch 6100/6541 | Loss 0.2101
[1762715349] Epoch 4 | Batch 6200/6541 | Loss 0.0467
[1762715396] Epoch 4 | Batch 6300/6541 | Loss 0.0376
[1762715443] Epoch 4 | Batch 6400/6541 | Loss 0.1107
[1762715489] Epoch 4 | Batch 6500/6541 | Loss 0.0627
[1762716254] Epoch 4 | Train AUC: 0.8304 | Val AUC: 0.7835 | Best: 0.7835
[1762716255] Epoch 5 | Batch 0/6541 | Loss 0.1246
[1762716312] Epoch 5 | Batch 100/6541 | Loss 0.0294
[1762716369] Epoch 5 | Batch 200/6541 | Loss 0.0653
[1762716424] Epoch 5 | Batch 300/6541 | Loss 0.0812
[1762716478] Epoch 5 | Batch 400/6541 | Loss 0.1253
[1762716530] Epoch 5 | Batch 500/6541 | Loss 0.0866
[1762716582] Epoch 5 | Batch 600/6541 | Loss 0.0789
[1762716638] Epoch 5 | Batch 700/6541 | Loss 0.0642
[1762716693] Epoch 5 | Batch 800/6541 | Loss 0.0380
[1762716758] Epoch 5 | Batch 900/6541 | Loss 0.0396
[1762716810] Epoch 5 | Batch 1000/6541 | Loss 0.0447
[1762716864] Epoch 5 | Batch 1100/6541 | Loss 0.0459
[1762716917] Epoch 5 | Batch 1200/6541 | Loss 0.0565
[1762716967] Epoch 5 | Batch 1300/6541 | Loss 0.0619
[1762717019] Epoch 5 | Batch 1400/6541 | Loss 0.0809
[1762717072] Epoch 5 | Batch 1500/6541 | Loss 0.0157
[1762717127] Epoch 5 | Batch 1600/6541 | Loss 0.0630
[1762717181] Epoch 5 | Batch 1700/6541 | Loss 0.0458
[1762717235] Epoch 5 | Batch 1800/6541 | Loss 0.1035
[1762717286] Epoch 5 | Batch 1900/6541 | Loss 0.0493
[1762717337] Epoch 5 | Batch 2000/6541 | Loss 0.0611
[1762717387] Epoch 5 | Batch 2100/6541 | Loss 0.0382
[1762717437] Epoch 5 | Batch 2200/6541 | Loss 0.0695
[1762717486] Epoch 5 | Batch 2300/6541 | Loss 0.0569
[1762717534] Epoch 5 | Batch 2400/6541 | Loss 0.0367
[1762717581] Epoch 5 | Batch 2500/6541 | Loss 0.0681
[1762717629] Epoch 5 | Batch 2600/6541 | Loss 0.0960
[1762717676] Epoch 5 | Batch 2700/6541 | Loss 0.0146
[1762717724] Epoch 5 | Batch 2800/6541 | Loss 0.0533
[1762717771] Epoch 5 | Batch 2900/6541 | Loss 0.0600
[1762717818] Epoch 5 | Batch 3000/6541 | Loss 0.0759
[1762717865] Epoch 5 | Batch 3100/6541 | Loss 0.0243
[1762717912] Epoch 5 | Batch 3200/6541 | Loss 0.0413
[1762717960] Epoch 5 | Batch 3300/6541 | Loss 0.0282
[1762718007] Epoch 5 | Batch 3400/6541 | Loss 0.0435
[1762718057] Epoch 5 | Batch 3500/6541 | Loss 0.0326
[1762718107] Epoch 5 | Batch 3600/6541 | Loss 0.0408
[1762718157] Epoch 5 | Batch 3700/6541 | Loss 0.1534
[1762718206] Epoch 5 | Batch 3800/6541 | Loss 0.0754
[1762718256] Epoch 5 | Batch 3900/6541 | Loss 0.1231
[1762718306] Epoch 5 | Batch 4000/6541 | Loss 0.0370
[1762718358] Epoch 5 | Batch 4100/6541 | Loss 0.0730
[1762718405] Epoch 5 | Batch 4200/6541 | Loss 0.0595
[1762718448] Epoch 5 | Batch 4300/6541 | Loss 0.0474
[1762718492] Epoch 5 | Batch 4400/6541 | Loss 0.0509
[1762718544] Epoch 5 | Batch 4500/6541 | Loss 0.0406
[1762718596] Epoch 5 | Batch 4600/6541 | Loss 0.0268
[1762718653] Epoch 5 | Batch 4700/6541 | Loss 0.0517
[1762718707] Epoch 5 | Batch 4800/6541 | Loss 0.0196
[1762718760] Epoch 5 | Batch 4900/6541 | Loss 0.0316
[1762718810] Epoch 5 | Batch 5000/6541 | Loss 0.0430
[1762718863] Epoch 5 | Batch 5100/6541 | Loss 0.0680
[1762718913] Epoch 5 | Batch 5200/6541 | Loss 0.0220
[1762718963] Epoch 5 | Batch 5300/6541 | Loss 0.0517
[1762719010] Epoch 5 | Batch 5400/6541 | Loss 0.0504
[1762719054] Epoch 5 | Batch 5500/6541 | Loss 0.0434
[1762719100] Epoch 5 | Batch 5600/6541 | Loss 0.1226
[1762719147] Epoch 5 | Batch 5700/6541 | Loss 0.0590
[1762719193] Epoch 5 | Batch 5800/6541 | Loss 0.0604
[1762719239] Epoch 5 | Batch 5900/6541 | Loss 0.0236
[1762719283] Epoch 5 | Batch 6000/6541 | Loss 0.0603
[1762719328] Epoch 5 | Batch 6100/6541 | Loss 0.0853
[1762719375] Epoch 5 | Batch 6200/6541 | Loss 0.0542
[1762719422] Epoch 5 | Batch 6300/6541 | Loss 0.0482
[1762719468] Epoch 5 | Batch 6400/6541 | Loss 0.0555
[1762719515] Epoch 5 | Batch 6500/6541 | Loss 0.0522
[1762720269] Epoch 5 | Train AUC: 0.8428 | Val AUC: 0.7859 | Best: 0.7859
[1762720270] Epoch 6 | Batch 0/6541 | Loss 0.1361
[1762720322] Epoch 6 | Batch 100/6541 | Loss 0.0641
[1762720373] Epoch 6 | Batch 200/6541 | Loss 0.0418
[1762720423] Epoch 6 | Batch 300/6541 | Loss 0.0438
[1762720475] Epoch 6 | Batch 400/6541 | Loss 0.0517
[1762720526] Epoch 6 | Batch 500/6541 | Loss 0.0965
[1762720577] Epoch 6 | Batch 600/6541 | Loss 0.0640
[1762720628] Epoch 6 | Batch 700/6541 | Loss 0.0405
[1762720678] Epoch 6 | Batch 800/6541 | Loss 0.0516
[1762720728] Epoch 6 | Batch 900/6541 | Loss 0.1040
[1762720785] Epoch 6 | Batch 1000/6541 | Loss 0.0387
[1762720841] Epoch 6 | Batch 1100/6541 | Loss 0.0610
[1762720896] Epoch 6 | Batch 1200/6541 | Loss 0.1049
[1762720951] Epoch 6 | Batch 1300/6541 | Loss 0.0615
[1762721008] Epoch 6 | Batch 1400/6541 | Loss 0.0404
[1762721063] Epoch 6 | Batch 1500/6541 | Loss 0.0989
[1762721118] Epoch 6 | Batch 1600/6541 | Loss 0.0464
[1762721170] Epoch 6 | Batch 1700/6541 | Loss 0.0745
[1762721223] Epoch 6 | Batch 1800/6541 | Loss 0.0758
[1762721275] Epoch 6 | Batch 1900/6541 | Loss 0.0726
[1762721331] Epoch 6 | Batch 2000/6541 | Loss 0.0756
[1762721387] Epoch 6 | Batch 2100/6541 | Loss 0.1597
[1762721440] Epoch 6 | Batch 2200/6541 | Loss 0.0522
[1762721485] Epoch 6 | Batch 2300/6541 | Loss 0.0607
[1762721531] Epoch 6 | Batch 2400/6541 | Loss 0.0507
[1762721578] Epoch 6 | Batch 2500/6541 | Loss 0.0710
[1762721626] Epoch 6 | Batch 2600/6541 | Loss 0.0638
[1762721672] Epoch 6 | Batch 2700/6541 | Loss 0.0640
[1762721718] Epoch 6 | Batch 2800/6541 | Loss 0.0399
[1762721764] Epoch 6 | Batch 2900/6541 | Loss 0.0945
[1762721811] Epoch 6 | Batch 3000/6541 | Loss 0.0696
[1762721859] Epoch 6 | Batch 3100/6541 | Loss 0.0293
[1762721905] Epoch 6 | Batch 3200/6541 | Loss 0.0494
[1762721953] Epoch 6 | Batch 3300/6541 | Loss 0.0272
[1762722000] Epoch 6 | Batch 3400/6541 | Loss 0.0860
[1762722046] Epoch 6 | Batch 3500/6541 | Loss 0.0429
[1762722092] Epoch 6 | Batch 3600/6541 | Loss 0.0737
[1762722136] Epoch 6 | Batch 3700/6541 | Loss 0.0567
[1762722180] Epoch 6 | Batch 3800/6541 | Loss 0.0706
[1762722225] Epoch 6 | Batch 3900/6541 | Loss 0.0352
[1762722271] Epoch 6 | Batch 4000/6541 | Loss 0.0755
[1762722317] Epoch 6 | Batch 4100/6541 | Loss 0.0200
[1762722361] Epoch 6 | Batch 4200/6541 | Loss 0.1050
[1762722406] Epoch 6 | Batch 4300/6541 | Loss 0.0917
[1762722450] Epoch 6 | Batch 4400/6541 | Loss 0.0629
[1762722495] Epoch 6 | Batch 4500/6541 | Loss 0.0528
[1762722539] Epoch 6 | Batch 4600/6541 | Loss 0.0275
[1762722583] Epoch 6 | Batch 4700/6541 | Loss 0.0590
[1762722628] Epoch 6 | Batch 4800/6541 | Loss 0.0377
[1762722673] Epoch 6 | Batch 4900/6541 | Loss 0.0861
[1762722719] Epoch 6 | Batch 5000/6541 | Loss 0.0141
[1762722762] Epoch 6 | Batch 5100/6541 | Loss 0.0393
[1762722806] Epoch 6 | Batch 5200/6541 | Loss 0.0972
[1762722851] Epoch 6 | Batch 5300/6541 | Loss 0.0974
