Training started at Fri Nov  7 23:59:01 2025
[1762559679] Epoch 6 | Batch 3100/4906 | Loss 0.0456
[1762559732] Epoch 6 | Batch 3200/4906 | Loss 0.0382
[1762559785] Epoch 6 | Batch 3300/4906 | Loss 0.0833
[1762559838] Epoch 6 | Batch 3400/4906 | Loss 0.0798
[1762559892] Epoch 6 | Batch 3500/4906 | Loss 0.0674
[1762559946] Epoch 6 | Batch 3600/4906 | Loss 0.0182
[1762560000] Epoch 6 | Batch 3700/4906 | Loss 0.0791
[1762560054] Epoch 6 | Batch 3800/4906 | Loss 0.0375
[1762560107] Epoch 6 | Batch 3900/4906 | Loss 0.0455
[1762560161] Epoch 6 | Batch 4000/4906 | Loss 0.0270
[1762560215] Epoch 6 | Batch 4100/4906 | Loss 0.0336
[1762560267] Epoch 6 | Batch 4200/4906 | Loss 0.0343
[1762560319] Epoch 6 | Batch 4300/4906 | Loss 0.0301
[1762560373] Epoch 6 | Batch 4400/4906 | Loss 0.0498
[1762560425] Epoch 6 | Batch 4500/4906 | Loss 0.0213
[1762560479] Epoch 6 | Batch 4600/4906 | Loss 0.0778
[1762560538] Epoch 6 | Batch 4700/4906 | Loss 0.0271
[1762560596] Epoch 6 | Batch 4800/4906 | Loss 0.0177
[1762560654] Epoch 6 | Batch 4900/4906 | Loss 0.0717
[1762561345] Epoch 6 complete | Train AUC: 0.8802 | Val AUC: 0.7947
[1762561346] Epoch 7 | Batch 0/4906 | Loss 0.0306
[1762561414] Epoch 7 | Batch 100/4906 | Loss 0.0448
[1762561484] Epoch 7 | Batch 200/4906 | Loss 0.0850
[1762561551] Epoch 7 | Batch 300/4906 | Loss 0.1458
[1762561617] Epoch 7 | Batch 400/4906 | Loss 0.0393
[1762561684] Epoch 7 | Batch 500/4906 | Loss 0.0341
[1762561751] Epoch 7 | Batch 600/4906 | Loss 0.0281
[1762561818] Epoch 7 | Batch 700/4906 | Loss 0.0423
[1762561887] Epoch 7 | Batch 800/4906 | Loss 0.0536
[1762561950] Epoch 7 | Batch 900/4906 | Loss 0.0587
[1762562014] Epoch 7 | Batch 1000/4906 | Loss 0.0481
[1762562077] Epoch 7 | Batch 1100/4906 | Loss 0.0608
[1762562140] Epoch 7 | Batch 1200/4906 | Loss 0.0186
[1762562201] Epoch 7 | Batch 1300/4906 | Loss 0.0363
[1762562263] Epoch 7 | Batch 1400/4906 | Loss 0.0222
[1762562322] Epoch 7 | Batch 1500/4906 | Loss 0.0298
[1762562381] Epoch 7 | Batch 1600/4906 | Loss 0.0152
[1762562440] Epoch 7 | Batch 1700/4906 | Loss 0.0185
[1762562500] Epoch 7 | Batch 1800/4906 | Loss 0.0316
[1762562558] Epoch 7 | Batch 1900/4906 | Loss 0.0278
[1762562617] Epoch 7 | Batch 2000/4906 | Loss 0.0430
[1762562674] Epoch 7 | Batch 2100/4906 | Loss 0.0447
[1762562733] Epoch 7 | Batch 2200/4906 | Loss 0.0396
[1762562791] Epoch 7 | Batch 2300/4906 | Loss 0.0218
[1762562862] Epoch 7 | Batch 2400/4906 | Loss 0.1524
[1762562931] Epoch 7 | Batch 2500/4906 | Loss 0.0388
[1762562995] Epoch 7 | Batch 2600/4906 | Loss 0.0486
[1762563056] Epoch 7 | Batch 2700/4906 | Loss 0.0629
[1762563118] Epoch 7 | Batch 2800/4906 | Loss 0.0290
[1762563179] Epoch 7 | Batch 2900/4906 | Loss 0.0656
[1762563239] Epoch 7 | Batch 3000/4906 | Loss 0.0678
[1762563299] Epoch 7 | Batch 3100/4906 | Loss 0.0440
[1762563360] Epoch 7 | Batch 3200/4906 | Loss 0.1015
[1762563420] Epoch 7 | Batch 3300/4906 | Loss 0.0382
[1762563479] Epoch 7 | Batch 3400/4906 | Loss 0.0348
[1762563538] Epoch 7 | Batch 3500/4906 | Loss 0.0482
[1762563597] Epoch 7 | Batch 3600/4906 | Loss 0.0388
[1762563653] Epoch 7 | Batch 3700/4906 | Loss 0.0384
[1762563710] Epoch 7 | Batch 3800/4906 | Loss 0.0337
[1762563765] Epoch 7 | Batch 3900/4906 | Loss 0.0603
[1762563819] Epoch 7 | Batch 4000/4906 | Loss 0.0751
[1762563873] Epoch 7 | Batch 4100/4906 | Loss 0.0703
[1762563925] Epoch 7 | Batch 4200/4906 | Loss 0.0398
[1762563978] Epoch 7 | Batch 4300/4906 | Loss 0.0226
[1762564030] Epoch 7 | Batch 4400/4906 | Loss 0.0439
[1762564083] Epoch 7 | Batch 4500/4906 | Loss 0.0252
[1762564136] Epoch 7 | Batch 4600/4906 | Loss 0.0763
[1762564189] Epoch 7 | Batch 4700/4906 | Loss 0.0358
[1762564241] Epoch 7 | Batch 4800/4906 | Loss 0.0684
[1762564294] Epoch 7 | Batch 4900/4906 | Loss 0.0506
[1762564977] Epoch 7 complete | Train AUC: 0.8885 | Val AUC: 0.7981
[1762564978] Epoch 8 | Batch 0/4906 | Loss 0.0110
[1762565047] Epoch 8 | Batch 100/4906 | Loss 0.0332
[1762565117] Epoch 8 | Batch 200/4906 | Loss 0.0357
[1762565186] Epoch 8 | Batch 300/4906 | Loss 0.0269
[1762565256] Epoch 8 | Batch 400/4906 | Loss 0.0698
[1762565325] Epoch 8 | Batch 500/4906 | Loss 0.0463
[1762565394] Epoch 8 | Batch 600/4906 | Loss 0.0714
[1762565463] Epoch 8 | Batch 700/4906 | Loss 0.0494
[1762565530] Epoch 8 | Batch 800/4906 | Loss 0.0728
[1762565600] Epoch 8 | Batch 900/4906 | Loss 0.0441
[1762565665] Epoch 8 | Batch 1000/4906 | Loss 0.0315
[1762565724] Epoch 8 | Batch 1100/4906 | Loss 0.0323
[1762565781] Epoch 8 | Batch 1200/4906 | Loss 0.0190
[1762565838] Epoch 8 | Batch 1300/4906 | Loss 0.0360
[1762565893] Epoch 8 | Batch 1400/4906 | Loss 0.0382
[1762565950] Epoch 8 | Batch 1500/4906 | Loss 0.0470
[1762566005] Epoch 8 | Batch 1600/4906 | Loss 0.0235
[1762566059] Epoch 8 | Batch 1700/4906 | Loss 0.0692
[1762566113] Epoch 8 | Batch 1800/4906 | Loss 0.0362
[1762566167] Epoch 8 | Batch 1900/4906 | Loss 0.0332
[1762566221] Epoch 8 | Batch 2000/4906 | Loss 0.0279
[1762566275] Epoch 8 | Batch 2100/4906 | Loss 0.0207
[1762566329] Epoch 8 | Batch 2200/4906 | Loss 0.0570
[1762566383] Epoch 8 | Batch 2300/4906 | Loss 0.0524
[1762566436] Epoch 8 | Batch 2400/4906 | Loss 0.0270
[1762566489] Epoch 8 | Batch 2500/4906 | Loss 0.0332
[1762566542] Epoch 8 | Batch 2600/4906 | Loss 0.0508
[1762566596] Epoch 8 | Batch 2700/4906 | Loss 0.0165
[1762566649] Epoch 8 | Batch 2800/4906 | Loss 0.0237
[1762566703] Epoch 8 | Batch 2900/4906 | Loss 0.0416
[1762566754] Epoch 8 | Batch 3000/4906 | Loss 0.0220
[1762566808] Epoch 8 | Batch 3100/4906 | Loss 0.0283
[1762566859] Epoch 8 | Batch 3200/4906 | Loss 0.0297
[1762566912] Epoch 8 | Batch 3300/4906 | Loss 0.0553
[1762566965] Epoch 8 | Batch 3400/4906 | Loss 0.0329
[1762567018] Epoch 8 | Batch 3500/4906 | Loss 0.0295
[1762567071] Epoch 8 | Batch 3600/4906 | Loss 0.0392
[1762567124] Epoch 8 | Batch 3700/4906 | Loss 0.0224
[1762567177] Epoch 8 | Batch 3800/4906 | Loss 0.0623
[1762567230] Epoch 8 | Batch 3900/4906 | Loss 0.0572
[1762567283] Epoch 8 | Batch 4000/4906 | Loss 0.0153
[1762567335] Epoch 8 | Batch 4100/4906 | Loss 0.0234
[1762567388] Epoch 8 | Batch 4200/4906 | Loss 0.0257
[1762567441] Epoch 8 | Batch 4300/4906 | Loss 0.0217
[1762567493] Epoch 8 | Batch 4400/4906 | Loss 0.0333
[1762567549] Epoch 8 | Batch 4500/4906 | Loss 0.0223
[1762567604] Epoch 8 | Batch 4600/4906 | Loss 0.0815
[1762567662] Epoch 8 | Batch 4700/4906 | Loss 0.0489
[1762567723] Epoch 8 | Batch 4800/4906 | Loss 0.0460
[1762567782] Epoch 8 | Batch 4900/4906 | Loss 0.0439
[1762568544] Epoch 8 complete | Train AUC: 0.8976 | Val AUC: 0.7945
[1762568545] Epoch 9 | Batch 0/4906 | Loss 0.0456
